smiles,index
CC[C@H]1OC(=O)C[C@@H](O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N(C)C)[C@H]2O)[C@@H](CCN2C[C@H](C)C[C@H](C)C2)C[C@@H](C)C(=O)/C=C/C(C)=C/[C@@H]1CO[C@@H]1O[C@H](C)[C@@H](O)[C@@H](OC)[C@H]1OC,129
OC1CCN(CC2CCN(CC34CC5CC(CC(C5)C3)C4)CC2)CC1,130
CC(CCCC1SCC2NC(=O)NC21)C(=O)O,131
CC(C)C[C@@H](NC(=O)[C@H](N)CCCCN)C(=O)N[C@H](Cc1ccccc1)C(=O)N[C@H](CCCN=C(N)N)C(=O)N[C@H](Cc1cccc2ccccc12)C(=O)N[C@H](CCC(N)=O)C(=O)N[C@H](C)C(=O)N[C@H](CCCCN)C(=O)N[C@H](Cc1cccc2ccccc12)C(=O)O,132
Oc1c(I)cc(I)c2cccnc12,133
Cc1c(N2CC(O)C2)c(F)cc2c(=O)c(C(=O)O)cn(-c3nc(N)c(F)cc3F)c12,134
CC1(C)S[C@@H]2[C@H](NC(=O)[C@@H](c3ccccc3)S(=O)(=O)O)C(=O)N2[C@H]1C(=O)O,135
CC(C)(Cc1ccc2ccccc2c1)NC[C@@H](O)COc1cccc(Cl)c1C#N,136
CCCCCCCCCc1cccc(C=CC(=O)c2ccccc2)c1-[c-]1cccc1.[Fe+2].c1cc[cH-]c1,137
CNC(=O)[C@@H](C)[C@H]1C(=O)C(C(=O)/C=C/C(C)=C/[C@@H](C)[C@H]2O[C@@]3(C)O[C@H](C=C[C@@]34CO4)[C@@H]2C)C(=O)N1[C@@H]1CC[C@H](O)[C@H](C)O1,138
CO[C@@H]1CC[C@H](O)c2c1oc1c(O)c3c4c(c1c2=O)OCO[C@@H]4Cc1cc2cc(C)n(N)c(=O)c2c(O)c1-3,139
Cc1ccc(C(=O)Nc2ncc([N+](=O)[O-])s2)c(O)c1,140
NC[C@H](O)C[C@@H]1NC(=O)[C@@H](N)Cc2cc(ccc2O)-c2ccc(O)c(c2)C[C@@H](C(=O)O)NC1=O,141
CCCOc1ccc(OCC)cc1NCc1cnc2nc(N)nc(N)c2c1C,142
O=C(N[C@@H]1C(=O)O[C@@H]1Cc1ccc([N+](=O)[O-])cc1)c1cccc(O)c1O,143
COc1c(N2C[C@@H](C)C[C@H](N)C2)ccc2c(=O)c(C(=O)O)cn(C3CC3)c12,144
CO[C@H]1[C@@H](O)[C@H](n2ccc(=O)[nH]c2=O)O[C@@H]1[C@@H](O[C@H]1OC(C(=O)N[C@H]2CCCCNC2=O)=C[C@H](O)[C@@H]1O)C(N)=O,145
CCC(O)C(/C=C(C)/C=C1\C=CC2=NCCC3OC213)OC1CCC(O)C(C)O1,146
COC1C=COC2(C)Oc3c(C)c(O)c4c(c3C2=O)C(=NC2CCC(O)OC2C)C=C(NC(=O)C(C)=CC(=O)C2CC2C(O)C(C)C(O)C(C)C(OC(C)=O)C1C)C4=O,147
CC1(C)[C@H](C(=O)O)N2C(=O)C[C@H]2S1(=O)=O,148
NC[C@@H]1O[C@H](O[C@H]2[C@@H](O)[C@H](O[C@@H]3[C@@H](O)[C@H](N)C[C@H](N)[C@H]3O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3N)O[C@@H]2CO)[C@H](N)[C@@H](O)[C@@H]1O,149
O=C(O)CCCCCC1NC(=O)CS1,150
C=C[C@]1(C)C[C@H](OC(=O)Cn2cc(-c3ccc(Cn4cnc5c(N)ncnc54)cc3)nn2)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O,151
CC(C)=CCc1cccc2[nH]cc(C[C@@H]3NC(=O)[C@H](Cc4c[nH]c5c(Cl)cccc45)NC(=O)[C@@H]4CCCN4C(=O)[C@@H](CS(=O)(=O)O)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](C)NC(=O)CC(=O)O)C(C)C)COC(=O)[C@H](CO)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](C(C)C)NC3=O)c12,152
CC(=O)NC1C(OC2c3ccc(c(Cl)c3)Oc3cc4cc(c3OC3OC(CO)C(O)C(O)C3NC(=O)CCCCCCC(C)C)Oc3ccc(cc3Cl)CC3NC(=O)C(N)c5ccc(O)c(c5)Oc5cc(O)cc(c5)C(NC3=O)C(=O)NC4C(=O)NC3C(=O)NC2C(=O)NC(C(=O)NCCCN(C)C)c2cc(O)cc(OC4OC(CO)C(O)C(O)C4O)c2-c2cc3ccc2O)OC(CO)C(O)C1O,153
CC[C@H](C)C(NC(=O)[C@@H](N)CCCN=C(N)N)C(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)N[C@@H](C)C(N)=O)C(C)C,154
CC(=O)Nc1nc(-c2ccc([N+](=O)[O-])o2)cs1,155
CO[C@@H]1[C@@H](OC(N)=O)[C@@H](O)[C@H](Oc2ccc3c(O)c(N)c(=O)oc3c2C)OC1(C)C,156
CCC1OC(=O)CC(O)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(CC=O)CC(C)C(=O)/C=C\C(C)=C/C1C,157
COc1c(N2C[C@@H](N)C3(CC3)C2)c(F)cc2c(=O)c(C(=O)O)cn([C@@H]3C[C@@H]3F)c12,158
CC(=O)NC[C@H]1CN(c2ccc(N3CCN(C(=O)CO)CC3)c(F)c2)C(=O)O1,159
CC1(C)CCC(Cc2cc(O)c(-c3ccccc3)c(=O)[nH]2)CC1,160
Nc1ncnc2c1ccn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,161
C[C@H]1CCc2c(N3CCC(O)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,162
CC(=O)OC[C@@H]1CC(=O)OC[C@H]1[C@]1(C)CC[C@@H]2C(=CC(=O)CC2(C)C)[C@H]1C,163
CC[C@@H](C(=O)[C@@H](C)[C@@H](O)[C@H](C)CCc1ccc(C)c(O)c1C(=O)O)[C@H]1O[C@](CC)([C@H]2CC[C@](O)(CC)[C@H](C)O2)C[C@@H]1C,164
C[C@@H](O)[C@H]1C(=O)N2C(C(=O)[O-])=C(SC3Cn4cnc[n+]4C3)[C@H](C)[C@H]12,165
C[C@@H](O)[C@@H]1NC(=O)[C@H](CCCN(O)C=O)NC(=O)[C@@H](NC(=O)[C@H](CCCN(O)C=O)NC(=O)[C@@H](CO)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@@H](CO)NC(=O)C2CCNC3C(NC(=O)CCC(=O)O)=Cc4cc(O)c(O)cc4N23)CCCCNC(=O)[C@H]([C@@H](C)O)NC1=O,166
Nn1c(Cc2cccs2)nnc1SC(=O)Nc1ccccc1,167
C#CC#CC=C=CC1OC1C1OC1C(O)C1CCC(=O)O1,168
CC(C)=CCC[C@H](C)[C@H]1CC[C@H](C)c2ccc(C)cc21,169
C=C1C(=O)[C@]2(C)C(=O)O[C@@]34C[C@H](C)C(C(=O)O)=C[C@@H]3CCC[C@@H](C)C[C@@H](C)[C@H]1O[C@H]24,170
COC(=O)[C@H]1[C@H](O)[C@@H](C)[C@@H](O)[C@](C)(O)/C=C(\C)C2=C3C(=C(C)C(=O)c4c(O)c(c(C)c(OC(C)=O)c43)NC(=O)/C(C)=C/C=C\[C@@H](C)C(O)[C@@H](C)[C@H]1O)OCO2,171
CC1(C)CN=C2C(c3ccccc3)=[N+]([O-])c3cc(C(F)(F)F)ccc3N2C1,172
COC1CC(CC2OC(C(C)C(=O)O)C(C)CC2C)OC2(OC(C)(C3CCC(C)(C(O)C(OC)C(C)OC(=O)c4c(C)c(Cl)cc(Cl)c4O)O3)CC2C)C1C,173
CC(C)(C)C(=O)OCOC(=O)[C@@H]1N2C(=O)[C@@H](N=CN3CCCCCC3)[C@H]2SC1(C)C,174
N#C[C@@H]1N[C@@H](CO)[C@H]1c1ccc(-c2ccccc2F)cc1,175
c1ccc2c(c1)[I+]c1ccccc1-2,176
Nc1nc(/C(=N/O)C(=O)N[C@@H]2C(=O)N3C(C(=O)O)=C(SCSc4cn[nH]n4)CS[C@H]23)cs1,177
C/C=C\C=C\C(=O)NC[C@H](O)C[C@@H](N)CC(=O)NCCC(=N)N,178
CC(C)CC1NC(=O)C(CCN)NC(=O)C(CCN)NC(=O)C(CC(C)C)NC(=O)C(Cc2ccccc2)NC(=O)C(CCN)NC(=O)C(NC(=O)C(N)CCN)CCNC1=O,179
CCCCCc1ccc(/C(C)=C/C(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)N[C@H](CC(N)=O)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H]2C(=O)NCC(=O)N[C@@H](CCCN)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@H](C)C(=O)N[C@@H](CC(=O)O)C(=O)NCC(=O)N[C@H](CO)C(=O)N[C@@H]([C@H](C)CC(=O)O)C(=O)N[C@@H](CC(=O)c3ccccc3N)C(=O)O[C@@H]2C)cc1,180
C=C[C@]1(C)C[C@H](OC(=O)Cn2cc(-c3ccc(Cn4cnc5c(N6CCNCC6)ncnc54)nc3)nn2)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O,181
O=C(N/N=C\c1ccc2no[n+]([O-])c2c1)c1ccncc1,182
COc1cccc2nc3ccccc3nc12,183
COc1c(N2C[C@@H]3CCCN[C@@H]3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,184
N=c1cc(N)ncn1C/C=C/C1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)/C(=N/O[C@H](C(=O)O)c3ccc(O)c(O)c3)c3csc(N)n3)[C@H]2SC1,185
CC=C(NC(=O)[C@@H](O)[C@@H](C)CC)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](CCCN)C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](CCCCN)C(=O)N[C@H](C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](CCCCN)C(=O)N[C@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](CO)C(C)C)C(C)C)C(C)C)C(C)C)[C@@H](C)CC,186
O=[N+]([O-])c1ccc2c(c1)S(=O)(=O)C=C2,187
COc1cc([C@](O)(CCN(C)C)[C@@H](c2cc3cc(Br)ccc3nc2OC)c2cc(OC)nc(OC)c2OC)cc(OC)n1,188
CC(C)C[C@@H](NC(=O)[C@H](C)NC(=O)CNC(=O)[C@@H](NC=O)C(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)NCCO)C(C)C)C(C)C)C(C)C,189
CC[C@H](C)[C@@H]1NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@@H]2CCCN2C(=O)[C@H]2CCCN2C(=O)[C@H](CCN)NC(=O)[C@H](C)NC(=O)[C@H](CCN)NC(=O)[C@H](CCN)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](CCN)NC(=O)[C@H](CCN)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCN)NC1=O,190
N#Cc1c(N2C[C@@H]3NCCO[C@H]3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,191
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)COC(=O)CCCCCC(=O)O)C[C@@H]3O[C@@H]1O[C@@H](C)[C@@H](O)[C@@H](O)[C@H]1F,192
O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,193
O=C(O)c1ccccc1C(=O)Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,194
CC[C@H]1OC(=O)[C@H](C)C(=O)[C@H](C)C(O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@@](C)(OCCC#Cc2cnc3ccccc3c2)C[C@@H](C)C(=O)[C@H](C)[C@H]2NC(=O)O[C@@]21C,195
CC(C)(N)[C@H](NC(=O)c1ccc(C#CC#C[C@@H]2C[C@H]2CO)cc1)C(=O)NO,196
CCCCCCCc1cc(O)c(CCCCCC)c(O)c1I,197
COc1cc(Cc2cnc(N)nc2N)c2cc(Cc3c(C(=O)N(C)C)[nH]c4ccc(Cl)cc34)oc2c1OC,198
CCCCCCOC(=O)c1cc(O)c(O)c(OC)c1,199
CN=C(N)NCCC/C=C/CCCC(C)CC(C)C1OC(=O)C(C)C(O)/C=C/C(C)C(O)CC(O)C(C)C(O)CCC(C)C(O)CC2(O)OC(CC(OC(=O)CC(=O)O)CC(O)CC(O)C(C)C(O)/C=C/C=C/C1C)CC(O)C2O,200
O=C/C=C/c1ccccc1,201
CC(=O)O[C@H]1C[C@@]2(C)[C@@H](CC[C@H]3[C@@]4(C)C=CC(=O)[C@@H](C)[C@@H]4[C@H](OC(C)=O)C(=O)[C@@]32C)C1=C(CCC=C(C)C)C(=O)O,202
Cc1cc(Nc2cccc(F)c2)n2nc(-c3ccco3)nc2n1,203
CC(C)CCCCCCC/C=C\CC(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H]1C(=O)N2CCCC[C@@H]2C(=O)N[C@@H]([C@H](C)C(=O)O)C(=O)N[C@@H](CC(=O)O)C(=O)NCC(=O)N[C@@H](CC(=O)O)C(=O)NCC(=O)N[C@H]([C@@H](C)N)C(=O)N[C@@H](C(C)C)C(=O)N2CCC[C@H]2C(=O)N[C@H]1C,204
CC1OC2CC(=O)OC2C2=C1C(=O)c1c(ccc(C3CC(N(C)C)C(O)C(C)O3)c1O)C2=O,205
CCCCCc1cc2c(c(O)c1C(=O)O)-c1cc3c(c(O)c1CC2)C(=O)c1c(O)cc(O)cc1C3=O,206
CC(=O)NC(C(=O)NC1C(=O)NC2Cc3c[nH]c4cc(ccc34)-c3cc4cc(c3O)Oc3ccc(cc3)CC3NC(=O)C(Cc5ccc(O)c(c5)-c5c(O)cc(O)cc5C(C(=O)NC(C(=O)O)c5cc(O)cc(O)c5)NC3=O)NC(=O)C4NC(=O)C(NC2=O)c2ccc(O)c(c2)Oc2cc(O)cc1c2)c1ccc(O)cc1,207
OC(c1cc(-c2ccc(C(F)(F)F)cc2)nc(C(F)(F)F)c1)C1CCCCN1,208
O=C(Nc1ccc([N+](=O)[O-])cc1Cl)c1cc(Cl)ccc1O,209
CC12CCCC(C(=O)Nc3nc4cc(Cl)cc(Cl)c4s3)(CCC1)C2,210
CC(=O)NC[C@H]1CN(c2ccc(N3CCSCC3)c(F)c2)C(=O)O1,211
NC[C@@H]1CN[C@@H](C(=O)N[C@H](CCc2ccccc2)C(=O)Nc2ccc3ncccc3c2)C1,212
CC(=O)NC[C@H]1CN(c2ccc(OCC3(O)CCN(c4cc5c(cc4F)c(=O)c(C(=O)O)cn5C4CC4)CC3)c(F)c2)C(=O)O1,213
NC(CO)C(O)C(O)C(O)C=O,214
C=C1c2cccc(O)c2C(=O)C2C(=O)[C@]3(O)C(=O)C(C(N)=O)C(=O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@H]12,215
Cl.Cl.Nc1cc([As]=[As]c2ccc(O)c(N)c2)ccc1O,216
NC[C@@H]1O[C@H](O[C@@H]2[C@@H](CO)OC(O[C@H]3C(O[C@H]4O[C@H](CN)[C@@H](O)[C@H](O)[C@H]4N)[C@@H](N)C[C@@H](N)[C@@H]3O)[C@@H]2O)[C@H](N)[C@@H](O)[C@@H]1O,217
C/C=C1/NC(=O)C(C)NC(=O)C(C(C)C)NC(=O)C(NC(=O)C(Cc2ccccc2)NC(=O)C(CC(C)C)NC(=O)C(Cc2ccccc2)NC(C)=O)C(C)OC1=O,218
CN(C)[C@@H]1C(=O)C(C(N)=O)C(=O)[C@@]2(O)C(=O)C3C(=O)c4c(O)c(NC(=O)CN5CCCC5)cc(F)c4C[C@H]3C[C@@H]12,219
O=C(c1cc(Cl)c(Cl)[nH]1)c1c(O)ccc(C(c2csc(-c3ccccc3O)n2)c2ccc(O)c(C(=O)c3cc(Cl)c(Cl)[nH]3)c2O)c1O,220
Nc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)o1,221
CN1C[C@@H]2C[C@H]1CN2c1cc2c(cc1F)c(=O)c(C(=O)O)cn2C1CC1,222
CCOC(=O)C(C)(C)COS(=O)(=O)ON1C(=O)N2C[C@H]1CC[C@H]2C(N)=O,223
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,224
CCS(=O)(=O)CCn1c([N+](=O)[O-])cnc1C,225
C=CC(C)(C)n1cc(C[C@@H]2NC(=O)[C@H](C/C=C/C)NC(=O)C(CC(C)C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](C)NC(=O)[C@H](Cc3ccc(O)c([N+](=O)[O-])c3)NC(=O)[C@H](CC(C)C)N(C)C2=O)c2ccccc21,226
CO[C@@H]1[C@H](O)[C@@H](C)O[C@@H](OC[C@H]2[C@@H]3O[C@H]3/C=C/C(=O)[C@H](C)C[C@H](C)[C@H](O[C@@H]3O[C@H](C)CC4(OC(=O)O[C@H]4C)[C@H]3O)[C@@H](C)/C=C/C(=O)O[C@@H]2C)[C@@H]1OC,227
CN(CC[C@H](N)CC(=O)N[C@H]1C=C[C@H](n2ccc(N)nc2=O)O[C@@H]1C(=O)O)C(=N)N,228
COc1cccc2c1C(=O)c1ccc3c(c1C2=O)C(=O)C[C@](C)(O)C3,229
NC[C@H]1O[C@H](O[C@H]2[C@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)[C@@H](O)[C@H](N)C[C@@H]2N)[C@H](N)[C@@H](O)[C@@H]1O,230
CCCCCCCC(=O)NCCNC(=O)[C@H](O)C(C)(C)CO,231
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(=O)c3cn(CCF)c4c(F)c(N5CCN(C)CC5)c(F)cc4c3=O)CS[C@H]12)c1csc(N)n1,232
CC1=C[C@@H]2CN(C(=O)N2OS(=O)(=O)O)[C@@H]1C(N)=O,233
CC(=O)C1C(=O)[C@H](N)[C@@H]2Cc3c(c(O)c4c(O)c(C)ccc4c3C)C(=O)[C@]2(O)C1=O,234
CN1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn4c3c2OCN4C)CC1,235
Cc1cc(Nc2ccc(F)c(F)c2)n2nc(-c3ccco3)nc2n1,236
O=c1[nH]cnc2c([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)[nH]nc12,237
CC1OC(Oc2ccc(/C=C/C(=O)NCCCNCCCCN)cc2)C(N=C(N)N)C(O)C1NC(=O)NC1OCC(O)C(O)C1NC(N)=O,238
CC(=O)NC[C@H]1CN(c2ccc(N3CCN(c4ccc([N+](=O)[O-])s4)CC3)c(F)c2)C(=O)O1,239
O=c1ccc2ccc(F)c3c2n1C[C@H]3CN1CCC(NCc2cc3c(nn2)OCCO3)CC1,240
Cc1ccc(C(C)C)c(O)c1,241
CNCC1=CCC(N)C(OC2C(N)CC(N)C(OC3OCC(C)(O)C(NC)C3O)C2O)O1,242
O=C1Cc2ccccc2ON1,243
C[C@@H]([C@H](NC(=O)[C@H](Cc1ccc2ccccc2c1)NC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)NCC(C)(C)C)C(=O)NC[C@H]1C[C@@H](O)[C@H](n2ccc(=O)[nH]c2=O)O1)N(C)C(=O)CN,244
Cc1c(Br)sc2sc(-c3ccn[nH]3)c(C)c12,245
ON/C(=N/c1ccccc1)c1cccc(C(F)(F)F)c1,246
CCC(C)C(NC)C(=O)NC(CCC1C=CC(N)C=C1)C(=O)O,247
C=C/C(C)=C/[C@@]1(C)SC(=O)C(C)C1=O,248
CCCCCCCCNCCCC(C)C1CCC2C3C(OCCCN)CC4CC(OCCCN)CCC4(C)C3CC(OCCCN)C12C,249
CN[C@@H]1[C@H](O)[C@H](NC)[C@H]2O[C@]3(O)[C@H](O[C@@H]2[C@H]1O)O[C@H](C)C[C@@]3(O)CNCCCc1ccccc1,250
CCC(C)CCCCCCC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H]1C(=O)NCC(=O)N[C@@H](CCCN)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@H](C)C(=O)N[C@@H](CC(=O)O)C(=O)NCC(=O)N[C@H](CO)C(=O)N[C@@H]([C@H](C)CC(=O)O)C(=O)N[C@@H](CC(=O)c2ccccc2N)C(=O)O[C@@H]1C,251
COC[C@H]1O[C@@H](O[C@@H]2OC[C@@H]3O[C@@]4(OC[C@@H](OC(=O)c5c(C)cc(O)cc5O)[C@@H]5OCO[C@H]54)O[C@H]3[C@H]2O)[C@@H](OC)[C@@H](O)[C@@H]1O[C@@H]1O[C@H](C)[C@H](OC)[C@H](O[C@@H]2O[C@H](C)[C@H]3O[C@]4(C[C@@H](O)[C@H](O[C@H]5C[C@@H](O[C@H]6C[C@](C)([N+](=O)[O-])[C@@H](OC)[C@H](C)O6)[C@H](OC(=O)c6c(C)c(Cl)c(O)c(Cl)c6OC)[C@@H](C)O5)[C@@H](C)O4)O[C@]3(C)[C@@H]2O)[C@H]1O,252
Cc1cnc(NS(=O)(=O)c2ccc(N)cc2)nc1,253
O=C(Nc1nnc(-c2ccc(F)cc2)o1)N1CCc2ccccc2C1,254
NCc1ccc(S(N)(=O)=O)cc1,255
CC1(N)CN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)C1,256
CC(CCCCC1NC(=O)NC1C)C(=O)O,257
CC(C)(O/N=C(\C(=O)NC1CN(C(=O)NS(=O)(=O)N2CCN(NC(=O)c3cc(=O)c(O)c[nH]3)C2=O)C1=O)c1csc(N)n1)C(=O)O,258
C=C1C[C@H]2C=Nc3cc(OCCCCCOc4cc5c(cc4OC)C(=O)N4CC(=C)C[C@H]4C=N5)c(OC)cc3C(=O)N2C1,259
O=C1NC(=O)C(Sc2ccc(Cl)cc2)=C1Sc1ccc(Cl)cc1,260
NS(=O)(=O)c1ccc([C@@H](O)[C@@H](CO)NC(=O)C(Cl)Cl)cc1,261
CN1C(=O)C(C(O[C@H]2C[C@H](O)[C@@H](CN)O2)[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)C[C@@H]2O)N(C)CC=C1C(=O)O,262
CCOc1ccc2ccccc2c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O,263
CN(C)[C@@H]1C(=O)C(C(=O)NCNCCCC[C@H](N)C(=O)O)C(=O)[C@@]2(O)C(=O)C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12,264
COc1cc(C=Nc2ccc(NC(C)=O)cc2)cc(Br)c1OCc1ccccc1,265
CN(C)c1cc(CN2CC3CC3C2)c(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(=O)C(C(N)=O)C(=O)[C@@]3(O)C(=O)C1C2=O,266
NNc1nc2ccccc2[nH]c1=S,267
CC(C)n1c(NCC(O)COc2ccc(CC#N)cc2)nc2ccc(Cl)cc21,268
C=C1CCC(Cl)C(C)(C)C1CC12OC(C)(C)C(Cl)CC1(Cl)C(=O)c1c(cc(O)c(C)c1O)C2=O,269
CO[C@@H]1[C@@H](OC)[C@H](C)[C@@](O)(CC(=O)O)O[C@H]1[C@H](C)[C@H]1O[C@@]2(CC[C@@](C)([C@H]3CC[C@@](C)([C@@H]4O[C@@H]([C@H]5O[C@](C)(O)[C@H](C)C[C@@H]5C)C[C@@H]4O[C@@H]4C[C@H](OC)[C@@H](OC)[C@H](C)O4)O3)O2)C[C@H](O)[C@H]1C,270
C=C[C@]1(C)C[C@@H](OC(=O)CSC2CCCN(C(=O)[C@H](N)C(C)C)C2)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O,271
NCC1CN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)CCO1,272
CCCCCCC(=O)NCc1c(O)c(=O)cc(C)n1C,273
C=C[C@]1(C)C[C@@H](OC(=O)CO)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O,274
[C-]#[N+][C@]1(C)O[C@@H]1[C@H](O)CCCCCCCCCCCC(=O)O,275
CCCCCCCCOC(=O)c1cc(O)c(O)c(OC)c1,276
CC[C@H]1OC(=O)C[C@@H](O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)[C@H](O)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)C(=O)/C=C/C(C)=C/[C@@H]1C,277
CCNCC1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(CC)c3c2F)C1,278
Cc1nnc(SCC2=C(C(=O)O)N3C(=O)[C@@H](NC(=O)[C@H](O)c4ccccc4)[C@H]3SC2)s1,279
COc1ccc(COC(=O)CO)c2nc3cccc(C(=O)O)c3nc12,280
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)nc21,281
CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](NC(=O)N=C(N)N)c3ccccc3)C(=O)N2[C@H]1C(=O)O,282
O=C(Nc1cc(C(F)(F)F)cc2c1SCS2)C(F)(F)F,283
CC(C)(C)CC(C)(C)c1ccc(O)c(Cc2ccc(Cl)cc2Cl)c1,284
CCC(=O)O[C@@H]1[C@@H](OC2C(C)/C=C/C(=O)OC(C)C(CO[C@@H]3O[C@H](C)[C@@H](OC(=O)CC)[C@@H](OC)[C@H]3OC)C3OC3/C=C/C(=O)C(C)(O)CC2C)O[C@@H](C)C[C@H]1OC,285
CNC1C(O)C(OC2C(N)C(O)C(N)C(OC3OC(CN)=CCC3N)C2O)OCC1(C)O,286
Cn1cc(NC(=O)c2cc(NC(=O)c3ccc(/C=C/c4cnc5ccccc5c4)cc3)cn2C)cc1C(=O)NCCN1CCOCC1,287
C=Cc1cc(OC)c2c(c1)c(=O)oc1c2cc(OC)c2c(O)ccc(C3O[C@H](C)[C@H](OC(C)=O)[C@H](N(C)C)[C@H]3O)c21,288
CC(C)c1ccc(S(=O)(=O)c2n[nH]n3c2nc(=O)c2ccccc23)cc1,289
CSCCC(NC(=O)NC(Cc1cccc(O)c1)C(=O)O)C(=O)NC(C(=O)N/C=C1\CC(O)C(N2CCC(=O)NC2=O)O1)C(C)N(C)C(=O)C(N)Cc1cccc(O)c1,290
C/C=C\C=C\[C@@H]1O[C@](O)([C@H](CC)C(=O)NC/C=C/C=C(\C)[C@@H](OC)[C@@H](C)[C@@H]2O[C@H](/C=C/C=C/C=C(\C)C(=O)c3c(O)cc[nH]c3=O)[C@H](O)[C@@H]2O)[C@H](O)[C@H](O)C1(C)C,291
CCC[C@H]1C(C)=C[C@H]2C[C@@H](C)[C@H](O)[C@@H](CC)[C@H]2[C@@H]1C(=O)C1C(=O)N[C@@H](C)C1=O,292
CO[C@@H]1Nc2ccccc2C(=O)N2C[C@@H](O)C[C@@H]12,293
Cc1nc(NS(=O)(=O)c2ccc(N)cc2)oc1C,294
